CASING_ID,READING_DTTM,Water_Level_Elevation_meter_above_sea_level,Confid_Level
W0000031-1,2014-12-17 13:00,290.89,1
W0000031-1,2014-12-17 14:00,290.89,1
W0000031-1,2014-12-17 15:00,290.89,1
W0000031-1,2014-12-17 16:00,290.89,1
W0000031-1,2014-12-17 20:00,290.89,1
W0000031-1,2014-12-17 21:00,290.89,1
W0000031-1,2014-12-18 3:00,290.89,1
W0000031-1,2014-12-18 4:00,290.89,1
W0000031-1,2014-12-18 5:00,290.89,1
W0000031-1,2014-12-18 7:00,290.89,1
W0000031-1,2014-12-18 8:00,290.89,1
W0000031-1,2014-12-18 9:00,290.89,1
W0000031-1,2014-12-18 10:00,290.89,1
W0000031-1,2014-12-18 11:00,290.89,1
W0000031-1,2014-12-18 15:00,290.89,1
W0000031-1,2014-12-18 18:00,290.89,1
W0000031-1,2014-12-18 19:00,290.89,1
W0000031-1,2014-12-18 20:00,290.89,1
W0000031-1,2014-12-18 22:00,290.89,1
W0000031-1,2014-12-18 23:00,290.89,1
W0000031-1,2014-12-19 0:00,290.89,1
W0000031-1,2014-12-19 1:00,290.89,1
W0000031-1,2014-12-19 2:00,290.89,1
W0000031-1,2014-12-19 3:00,290.89,1
W0000031-1,2014-12-19 4:00,290.89,1
W0000031-1,2014-12-19 5:00,290.89,1
W0000031-1,2014-12-19 9:00,290.89,1
W0000031-1,2014-12-19 10:00,290.89,1
W0000031-1,2014-12-19 11:00,290.89,1
W0000031-1,2014-12-19 12:00,290.89,1
W0000031-1,2014-12-19 15:00,290.89,1
W0000031-1,2014-12-19 16:00,290.89,1
W0000031-1,2014-12-19 23:00,290.89,1
W0000031-1,2014-12-20 2:00,290.89,1
W0000031-1,2014-12-20 3:00,290.89,1
W0000031-1,2014-12-20 10:00,290.89,1
W0000031-1,2014-12-20 11:00,290.89,1
W0000031-1,2014-12-20 12:00,290.89,1
W0000031-1,2014-12-20 13:00,290.89,1
W0000031-1,2014-12-20 14:00,290.89,1
W0000031-1,2014-12-20 15:00,290.89,1
W0000031-1,2014-12-22 12:00,290.89,1
W0000031-1,2014-12-24 4:00,290.89,1
W0000031-1,2014-12-24 5:00,290.89,1
W0000031-1,2014-12-24 7:00,290.89,1
W0000031-1,2014-12-24 11:00,290.89,1
W0000031-1,2014-12-24 12:00,290.89,1
W0000031-1,2014-12-24 13:00,290.89,1
W0000031-1,2014-12-24 14:00,290.89,1
W0000031-1,2014-12-24 16:00,290.89,1
W0000031-1,2014-12-24 17:00,290.89,1
W0000031-1,2014-12-24 21:00,290.89,1
W0000031-1,2014-12-26 5:00,290.89,1
W0000031-1,2014-12-26 6:00,290.89,1
W0000031-1,2014-12-26 7:00,290.89,1
W0000031-1,2014-12-26 8:00,290.89,1
W0000031-1,2014-12-26 10:00,290.89,1
W0000031-1,2014-12-26 13:00,290.89,1
W0000031-1,2014-12-26 18:00,290.89,1
W0000031-1,2014-12-26 19:00,290.89,1
W0000031-1,2014-12-26 20:00,290.89,1
W0000031-1,2014-12-26 21:00,290.89,1
W0000031-1,2014-12-26 22:00,290.89,1
W0000031-1,2014-12-26 23:00,290.89,1
W0000031-1,2014-12-27 3:00,290.89,1
W0000031-1,2014-12-27 7:00,290.89,1
W0000031-1,2014-12-27 8:00,290.89,1
W0000031-1,2014-12-27 9:00,290.89,1
W0000031-1,2014-12-27 10:00,290.89,1
W0000031-1,2014-12-27 15:00,290.89,1
W0000031-1,2014-12-27 17:00,290.89,1
W0000031-1,2014-12-27 18:00,290.89,1
W0000031-1,2014-12-27 19:00,290.89,1
W0000031-1,2014-12-27 22:00,290.89,1
W0000031-1,2014-12-28 0:00,290.89,1
W0000031-1,2014-12-28 1:00,290.89,1
W0000031-1,2014-12-28 2:00,290.89,1
W0000031-1,2014-12-28 3:00,290.89,1
W0000031-1,2014-12-28 11:00,290.89,1
W0000031-1,2014-12-28 21:00,290.89,1
W0000031-1,2014-12-28 23:00,290.89,1
W0000031-1,2014-12-29 0:00,290.89,1
W0000031-1,2014-12-29 1:00,290.89,1
W0000031-1,2014-12-29 4:00,290.89,1
W0000031-1,2014-12-29 5:00,290.89,1
W0000031-1,2014-12-29 12:00,290.89,1
W0000031-1,2014-12-29 13:00,290.89,1
W0000031-1,2014-12-29 14:00,290.89,1
W0000031-1,2014-12-29 15:00,290.89,1
W0000031-1,2014-12-29 16:00,290.89,1
W0000031-1,2014-12-30 4:00,290.89,1
W0000031-1,2014-12-30 10:00,290.89,1
W0000031-1,2014-12-30 16:00,290.89,1
W0000031-1,2014-12-30 19:00,290.89,1
W0000031-1,2014-12-30 20:00,290.89,1
W0000031-1,2014-12-30 21:00,290.89,1
W0000031-1,2014-12-30 23:00,290.89,1
W0000031-1,2014-12-31 1:00,290.89,1
W0000031-1,2014-12-31 7:00,290.89,1
W0000031-1,2014-12-31 8:00,290.89,1
W0000031-1,2014-12-31 9:00,290.89,1
W0000031-1,2014-12-31 10:00,290.89,1
W0000031-1,2014-12-31 21:00,290.89,1
W0000031-1,2014-12-31 22:00,290.89,1
W0000031-1,2014-12-31 23:00,290.89,1
W0000031-1,2015-01-01 1:00,290.89,1
W0000031-1,2015-01-01 6:00,290.89,1
W0000031-1,2015-01-01 8:00,290.89,1
W0000031-1,2015-01-01 9:00,290.89,1
W0000031-1,2015-01-01 11:00,290.89,1
W0000031-1,2015-01-01 13:00,290.89,1
W0000031-1,2015-01-03 14:00,290.89,1
W0000031-1,2015-01-04 4:00,290.89,1
W0000031-1,2015-01-05 12:00,290.89,1
W0000031-1,2015-01-05 13:00,290.89,1
W0000031-1,2015-01-05 20:00,290.89,1
W0000031-1,2015-01-05 21:00,290.89,1
W0000031-1,2015-01-05 22:00,290.89,1
W0000031-1,2015-01-06 7:00,290.89,1
W0000031-1,2015-01-07 2:00,290.89,1
W0000031-1,2015-01-07 3:00,290.89,1
W0000031-1,2015-01-07 23:00,290.89,1
W0000031-1,2015-01-08 1:00,290.89,1
W0000031-1,2015-01-08 2:00,290.89,1
W0000031-1,2015-01-08 3:00,290.89,1
W0000031-1,2015-01-08 4:00,290.89,1
W0000031-1,2015-01-08 5:00,290.89,1
W0000031-1,2015-01-08 6:00,290.89,1
W0000031-1,2015-01-08 8:00,290.89,1
W0000031-1,2015-01-08 10:00,290.89,1
W0000031-1,2015-01-08 13:00,290.89,1
W0000031-1,2015-01-08 14:00,290.89,1
W0000031-1,2015-01-08 15:00,290.89,1
W0000031-1,2015-01-08 17:00,290.89,1
W0000031-1,2015-01-09 1:00,290.89,1
W0000031-1,2015-03-18 12:00,290.89,1
W0000031-1,2015-03-18 13:00,290.89,1
W0000031-1,2015-03-18 14:00,290.89,1
W0000031-1,2015-03-18 15:00,290.89,1
W0000031-1,2015-03-19 5:00,290.89,1
W0000031-1,2015-03-19 6:00,290.89,1
W0000031-1,2015-03-19 11:00,290.89,1
W0000031-1,2015-03-19 12:00,290.89,1
W0000031-1,2015-03-19 14:00,290.89,1
W0000031-1,2015-03-19 15:00,290.89,1
W0000031-1,2015-03-19 16:00,290.89,1
W0000031-1,2015-03-19 18:00,290.89,1
W0000031-1,2015-03-19 20:00,290.89,1
W0000031-1,2015-03-20 9:00,290.89,1
W0000031-1,2015-03-20 11:00,290.89,1
W0000031-1,2015-03-20 13:00,290.89,1
W0000031-1,2015-03-20 14:00,290.89,1
W0000031-1,2015-03-20 15:00,290.89,1
W0000031-1,2015-03-20 16:00,290.89,1
W0000031-1,2015-03-20 17:00,290.89,1
W0000031-1,2015-04-01 6:00,290.89,1
W0000031-1,2015-04-01 9:00,290.89,1
W0000031-1,2015-04-01 10:00,290.89,1
W0000031-1,2015-04-01 11:00,290.89,1
W0000031-1,2015-04-01 12:00,290.89,1
W0000031-1,2015-04-02 20:00,290.89,1
W0000031-1,2015-04-02 22:00,290.89,1
W0000031-1,2015-05-11 19:00,290.89,1
W0000031-1,2015-05-12 5:00,290.89,1
W0000031-1,2015-05-12 8:00,290.89,1
W0000031-1,2015-05-12 9:00,290.89,1
W0000031-1,2015-05-12 10:00,290.89,1
W0000031-1,2015-05-12 12:00,290.89,1
W0000031-1,2015-05-12 13:00,290.89,1
W0000031-1,2015-05-12 14:00,290.89,1
W0000031-1,2015-05-12 15:00,290.89,1
W0000031-1,2015-05-12 16:00,290.89,1
W0000031-1,2015-05-12 19:00,290.89,1
W0000031-1,2015-05-13 1:00,290.89,1
W0000031-1,2015-05-14 12:00,290.89,1
W0000031-1,2015-05-14 13:00,290.89,1
W0000031-1,2015-05-14 14:00,290.89,1
W0000031-1,2015-05-14 15:00,290.89,1
W0000031-1,2015-05-15 12:00,290.89,1
W0000031-1,2015-06-09 2:00,290.89,1
W0000031-1,2015-06-09 8:00,290.89,1
W0000031-1,2015-06-25 19:00,290.89,1
W0000031-1,2015-06-25 22:00,290.89,1
W0000031-1,2015-06-26 0:00,290.89,1
W0000031-1,2015-06-26 2:00,290.89,1
W0000031-1,2015-06-26 10:00,290.89,1
W0000031-1,2015-06-26 11:00,290.89,1
W0000031-1,2015-06-26 12:00,290.89,1
W0000031-1,2015-06-26 13:00,290.89,1
W0000031-1,2015-06-26 14:00,290.89,1
W0000031-1,2015-06-26 15:00,290.89,1
W0000031-1,2015-06-27 3:00,290.89,1
W0000031-1,2015-06-27 7:00,290.89,1
W0000031-1,2015-06-27 9:00,290.89,1
W0000031-1,2015-06-27 23:00,290.89,1
W0000031-1,2015-06-28 0:00,290.89,1
W0000031-1,2015-06-28 1:00,290.89,1
W0000031-1,2015-06-28 4:00,290.89,1
W0000031-1,2015-06-28 5:00,290.89,1
W0000031-1,2015-07-07 19:00,290.89,1
W0000031-1,2015-07-07 22:00,290.89,1
W0000031-1,2015-07-07 23:00,290.89,1
W0000031-1,2015-07-08 3:00,290.89,1
W0000031-1,2015-07-08 6:00,290.89,1
W0000031-1,2015-07-08 7:00,290.89,1
W0000031-1,2015-07-08 8:00,290.89,1
W0000031-1,2015-07-08 9:00,290.89,1
W0000031-1,2015-07-08 20:00,290.89,1
W0000031-1,2015-07-08 21:00,290.89,1
W0000031-1,2015-07-08 22:00,290.89,1
W0000031-1,2015-07-09 3:00,290.89,1
W0000031-1,2015-07-09 6:00,290.89,1
W0000031-1,2015-07-09 13:00,290.89,1
W0000031-1,2015-07-09 14:00,290.89,1
W0000031-1,2015-07-09 15:00,290.89,1
W0000031-1,2016-02-03 17:00,290.89,1
W0000031-1,2016-02-03 18:00,290.89,1
W0000031-1,2016-02-03 19:00,290.89,1
W0000031-1,2016-02-03 20:00,290.89,1
W0000031-1,2016-02-03 21:00,290.89,1
W0000031-1,2016-02-13 7:00,290.89,1
W0000031-1,2016-02-13 8:00,290.89,1
W0000031-1,2016-02-13 9:00,290.89,1
W0000031-1,2016-02-13 10:00,290.89,1
W0000031-1,2016-02-13 11:00,290.89,1
W0000031-1,2016-02-13 12:00,290.89,1
W0000031-1,2016-02-13 13:00,290.89,1
W0000031-1,2016-02-13 14:00,290.89,1
W0000031-1,2016-02-13 15:00,290.89,1
W0000031-1,2016-02-13 16:00,290.89,1
W0000031-1,2016-02-13 17:00,290.89,1
W0000031-1,2016-02-13 18:00,290.89,1
W0000031-1,2016-02-13 19:00,290.89,1
W0000031-1,2016-02-13 20:00,290.89,1
W0000031-1,2016-02-25 3:00,290.89,1
W0000031-1,2016-02-25 4:00,290.89,1
W0000031-1,2016-02-25 5:00,290.89,1
W0000031-1,2016-02-25 6:00,290.89,1
W0000031-1,2016-02-25 7:00,290.89,1
W0000031-1,2016-05-19 8:00,290.89,1
W0000031-1,2016-05-19 9:00,290.89,1
W0000031-1,2016-05-19 10:00,290.89,1
W0000031-1,2016-05-19 11:00,290.89,1
W0000031-1,2016-05-19 12:00,290.89,1
W0000031-1,2016-05-19 13:00,290.89,1
W0000031-1,2016-05-19 14:00,290.89,1
W0000031-1,2016-05-19 15:00,290.89,1
W0000031-1,2016-05-19 16:00,290.89,1
W0000031-1,2016-05-19 17:00,290.89,1
W0000031-1,2016-05-19 18:00,290.89,1
W0000031-1,2016-05-19 19:00,290.89,1
W0000031-1,2016-05-19 20:00,290.89,1
W0000031-1,2016-05-19 21:00,290.89,1
W0000031-1,2016-05-19 22:00,290.89,1
W0000031-1,2016-05-19 23:00,290.89,1
W0000031-1,2016-05-20 0:00,290.89,1
W0000031-1,2016-05-20 1:00,290.89,1
W0000031-1,2016-05-20 2:00,290.89,1
W0000031-1,2016-05-20 3:00,290.89,1
W0000031-1,2016-05-20 4:00,290.89,1
W0000031-1,2016-05-20 5:00,290.89,1
W0000031-1,2016-05-20 6:00,290.89,1
W0000031-1,2017-01-12 4:00,290.89,1
W0000031-1,2017-06-11 20:00,290.89,1
W0000031-1,2017-06-11 21:00,290.89,1
W0000031-1,2017-06-11 22:00,290.89,1
W0000031-1,2017-06-11 23:00,290.89,1
W0000031-1,2017-06-12 0:00,290.89,1
W0000031-1,2017-06-12 1:00,290.89,1
W0000031-1,2017-06-12 2:00,290.89,1
W0000031-1,2017-06-12 3:00,290.89,1
W0000031-1,2017-06-12 4:00,290.89,1
W0000031-1,2017-06-12 5:00,290.89,1
W0000031-1,2017-06-12 6:00,290.89,1
W0000031-1,2017-06-12 7:00,290.89,1
W0000031-1,2017-06-12 8:00,290.89,1
W0000031-1,2017-06-12 9:00,290.89,1
W0000031-1,2017-06-12 10:00,290.89,1
W0000031-1,2017-06-12 11:00,290.89,1
W0000031-1,2017-06-12 13:00,290.89,1
W0000031-1,2017-06-12 15:00,290.89,1
W0000031-1,2018-02-20 11:00,290.89,1
W0000031-1,2018-03-18 21:00,290.89,1
W0000031-1,2018-03-18 23:00,290.89,1
W0000031-1,2018-03-19 0:00,290.89,1
W0000031-1,2018-03-19 1:00,290.89,1
W0000031-1,2018-03-19 2:00,290.89,1
W0000031-1,2018-03-19 3:00,290.89,1
W0000031-1,2018-03-19 4:00,290.89,1
W0000031-1,2018-03-19 5:00,290.89,1
W0000031-1,2018-03-19 6:00,290.89,1
W0000031-1,2018-03-19 7:00,290.89,1
W0000031-1,2018-03-19 11:00,290.89,1
W0000031-1,2018-03-19 12:00,290.89,1
W0000031-1,2018-03-19 13:00,290.89,1
W0000031-1,2018-03-19 14:00,290.89,1
W0000031-1,2018-03-19 15:00,290.89,1
W0000031-1,2018-03-19 16:00,290.89,1
W0000031-1,2018-03-19 17:00,290.89,1
W0000031-1,2018-03-19 18:00,290.89,1
W0000031-1,2018-03-19 19:00,290.89,1
W0000031-1,2018-03-19 21:00,290.89,1
W0000031-1,2018-03-20 0:00,290.89,1
W0000031-1,2018-03-31 15:00,290.89,1
W0000031-1,2018-03-31 17:00,290.89,1
W0000031-1,2018-03-31 18:00,290.89,1
W0000031-1,2018-03-31 19:00,290.89,1
W0000031-1,2018-03-31 20:00,290.89,1
W0000031-1,2018-03-31 22:00,290.89,1
W0000031-1,2018-03-31 23:00,290.89,1
W0000031-1,2018-04-01 0:00,290.89,1
W0000031-1,2018-04-01 1:00,290.89,1
W0000031-1,2018-04-01 2:00,290.89,1
W0000031-1,2018-04-01 3:00,290.89,1
W0000031-1,2018-04-01 4:00,290.89,1
W0000031-1,2018-04-01 5:00,290.89,1
W0000031-1,2018-04-01 6:00,290.89,1
W0000031-1,2018-04-01 7:00,290.89,1
W0000031-1,2018-04-01 8:00,290.89,1
W0000031-1,2018-04-01 9:00,290.89,1
W0000031-1,2018-04-01 10:00,290.89,1
W0000031-1,2018-04-01 11:00,290.89,1
W0000031-1,2018-04-01 12:00,290.89,1
W0000031-1,2018-04-01 13:00,290.89,1
W0000031-1,2018-04-01 15:00,290.89,1
W0000031-1,2018-04-01 16:00,290.89,1
W0000031-1,2018-04-01 17:00,290.89,1
W0000031-1,2018-05-31 18:00,290.89,1
W0000031-1,2018-05-31 19:00,290.89,1
W0000031-1,2018-05-31 20:00,290.89,1
W0000031-1,2018-05-31 21:00,290.89,1
W0000031-1,2018-05-31 22:00,290.89,1
W0000031-1,2018-05-31 23:00,290.89,1
W0000031-1,2018-06-01 0:00,290.89,1
W0000031-1,2018-06-01 1:00,290.89,1
W0000031-1,2018-06-01 2:00,290.89,1
W0000031-1,2018-06-01 3:00,290.89,1
W0000031-1,2018-06-01 4:00,290.89,1
W0000031-1,2018-06-01 5:00,290.89,1
W0000031-1,2018-06-01 6:00,290.89,1
W0000031-1,2018-06-01 7:00,290.89,1
W0000031-1,2018-06-01 8:00,290.89,1
W0000031-1,2018-11-28 7:00,290.89,1
W0000031-1,2018-11-28 8:00,290.89,1
W0000031-1,2018-11-28 9:00,290.89,1
W0000031-1,2018-11-28 10:00,290.89,1
W0000031-1,2018-11-28 11:00,290.89,1
W0000031-1,2018-11-28 12:00,290.89,1
W0000031-1,2018-11-28 13:00,290.89,1
W0000031-1,2018-11-28 14:00,290.89,1
W0000031-1,2018-11-28 15:00,290.89,1
W0000031-1,2018-11-28 20:00,290.89,1
W0000031-1,2018-11-30 22:00,290.89,1
W0000031-1,2018-11-30 23:00,290.89,1
W0000031-1,2018-12-01 0:00,290.89,1
W0000031-1,2018-12-01 1:00,290.89,1
W0000031-1,2018-12-01 2:00,290.89,1
W0000031-1,2018-12-01 3:00,290.89,1
W0000031-1,2018-12-01 7:00,290.89,1
W0000031-1,2018-12-01 8:00,290.89,1
W0000031-1,2018-12-01 9:00,290.89,1
W0000031-1,2018-12-01 10:00,290.89,1
W0000031-1,2018-12-01 11:00,290.89,1
W0000031-1,2018-12-01 12:00,290.89,1
W0000031-1,2018-12-01 13:00,290.89,1
W0000031-1,2018-12-01 14:00,290.89,1
W0000031-1,2018-12-01 15:00,290.89,1
W0000031-1,2018-12-01 16:00,290.89,1
W0000031-1,2018-12-01 17:00,290.89,1
W0000031-1,2018-12-01 18:00,290.89,1
W0000031-1,2018-12-01 19:00,290.89,1
W0000031-1,2018-12-01 20:00,290.89,1
W0000031-1,2018-12-01 21:00,290.89,1
W0000031-1,2018-12-01 22:00,290.89,1
W0000031-1,2018-12-01 23:00,290.89,1
W0000031-1,2018-12-10 9:00,290.89,1
W0000031-1,2018-12-10 10:00,290.89,1
W0000031-1,2018-12-10 11:00,290.89,1
W0000031-1,2018-12-10 12:00,290.89,1
W0000031-1,2018-12-10 13:00,290.89,1
W0000031-1,2018-12-10 14:00,290.89,1
W0000031-1,2018-12-10 15:00,290.89,1
W0000031-1,2018-12-10 16:00,290.89,1
W0000031-1,2018-12-10 17:00,290.89,1
W0000031-1,2018-12-10 18:00,290.89,1
W0000031-1,2018-12-10 19:00,290.89,1
W0000031-1,2018-12-10 20:00,290.89,1
W0000031-1,2018-12-10 21:00,290.89,1
W0000031-1,2018-12-10 22:00,290.89,1
W0000031-1,2018-12-10 23:00,290.89,1
W0000031-1,2018-12-11 0:00,290.89,1
W0000031-1,2018-12-11 1:00,290.89,1
W0000031-1,2018-12-11 2:00,290.89,1
W0000031-1,2018-12-11 3:00,290.89,1
W0000031-1,2018-12-11 4:00,290.89,1
W0000031-1,2018-12-11 5:00,290.89,1
W0000031-1,2018-12-11 6:00,290.89,1
W0000031-1,2018-12-11 7:00,290.89,1
W0000031-1,2018-12-11 8:00,290.89,1
W0000031-1,2018-12-11 9:00,290.89,1
W0000031-1,2018-12-11 10:00,290.89,1
W0000031-1,2018-12-11 11:00,290.89,1
W0000031-1,2018-12-11 12:00,290.89,1
W0000031-1,2018-12-11 13:00,290.89,1
W0000031-1,2018-12-11 14:00,290.89,1
W0000031-1,2018-12-11 15:00,290.89,1
W0000031-1,2018-12-11 16:00,290.89,1
W0000031-1,2018-12-11 17:00,290.89,1
W0000031-1,2018-12-11 18:00,290.89,1
W0000031-1,2018-12-11 19:00,290.89,1
W0000031-1,2018-12-11 20:00,290.89,1
W0000031-1,2018-12-11 21:00,290.89,1
W0000031-1,2018-12-28 21:00,290.89,1
W0000031-1,2018-12-28 22:00,290.89,1
W0000031-1,2018-12-28 23:00,290.89,1
W0000031-1,2018-12-29 0:00,290.89,1
W0000031-1,2018-12-29 6:00,290.89,1
W0000031-1,2018-12-29 7:00,290.89,1
W0000031-1,2018-12-29 8:00,290.89,1
W0000031-1,2019-01-01 0:00,290.89,1
W0000031-1,2019-01-07 12:00,290.89,1
W0000031-1,2019-01-12 12:00,290.89,1
W0000031-1,2019-01-12 13:00,290.89,1
W0000031-1,2019-01-12 14:00,290.89,1
W0000031-1,2019-01-12 20:00,290.89,1
W0000031-1,2019-01-12 22:00,290.89,1
W0000031-1,2019-01-13 0:00,290.89,1
W0000031-1,2019-01-13 1:00,290.89,1
W0000031-1,2019-01-13 2:00,290.89,1
W0000031-1,2019-01-13 3:00,290.89,1
W0000031-1,2019-01-13 4:00,290.89,1
W0000031-1,2019-01-13 5:00,290.89,1
W0000031-1,2019-01-13 6:00,290.89,1
W0000031-1,2019-01-13 8:00,290.89,1
W0000031-1,2019-01-13 11:00,290.89,1
W0000031-1,2019-01-13 14:00,290.89,1
W0000031-1,2019-01-13 15:00,290.89,1
W0000031-1,2019-01-13 16:00,290.89,1
W0000031-1,2019-01-13 17:00,290.89,1
W0000031-1,2019-01-13 18:00,290.89,1
W0000031-1,2019-01-13 19:00,290.89,1
W0000031-1,2019-01-13 20:00,290.89,1
W0000031-1,2019-01-13 21:00,290.89,1
W0000031-1,2019-01-13 22:00,290.89,1
W0000031-1,2019-02-04 17:00,290.89,1
W0000031-1,2019-02-14 11:00,290.89,1
W0000031-1,2019-02-14 21:00,290.89,1
W0000031-1,2019-02-15 0:00,290.89,1
W0000031-1,2019-02-15 20:00,290.89,1
W0000031-1,2019-02-15 21:00,290.89,1
W0000031-1,2019-02-15 22:00,290.89,1
W0000031-1,2019-02-15 23:00,290.89,1
W0000031-1,2019-02-16 0:00,290.89,1
W0000031-1,2019-02-16 1:00,290.89,1
W0000031-1,2019-02-16 2:00,290.89,1
W0000031-1,2019-02-16 3:00,290.89,1
W0000031-1,2019-02-16 4:00,290.89,1
W0000031-1,2019-02-16 6:00,290.89,1
W0000031-1,2019-02-16 7:00,290.89,1
W0000031-1,2019-02-16 8:00,290.89,1
W0000031-1,2019-02-16 9:00,290.89,1
W0000031-1,2019-02-16 11:00,290.89,1
W0000031-1,2019-02-16 12:00,290.89,1
W0000031-1,2019-02-16 16:00,290.89,1
W0000031-1,2019-02-16 18:00,290.89,1
W0000031-1,2019-02-24 17:00,290.89,1
W0000031-1,2019-03-01 11:00,290.89,1
W0000031-1,2019-03-01 13:00,290.89,1
W0000031-1,2019-03-01 14:00,290.89,1
W0000031-1,2019-03-01 15:00,290.89,1
W0000031-1,2019-03-01 16:00,290.89,1
W0000031-1,2019-03-01 17:00,290.89,1
W0000031-1,2019-03-01 18:00,290.89,1
W0000031-1,2019-03-01 20:00,290.89,1
W0000031-1,2019-03-01 21:00,290.89,1
W0000031-1,2019-03-01 22:00,290.89,1
W0000031-1,2019-03-01 23:00,290.89,1
W0000031-1,2019-03-02 0:00,290.89,1
W0000031-1,2019-03-02 1:00,290.89,1
W0000031-1,2019-03-02 2:00,290.89,1
W0000031-1,2019-03-02 3:00,290.89,1
W0000031-1,2019-03-02 4:00,290.89,1
W0000031-1,2019-03-02 5:00,290.89,1
W0000031-1,2019-03-02 6:00,290.89,1
W0000031-1,2019-03-02 7:00,290.89,1
W0000031-1,2019-03-02 8:00,290.89,1
W0000031-1,2019-03-02 9:00,290.89,1
W0000031-1,2019-03-02 10:00,290.89,1
W0000031-1,2019-03-02 11:00,290.89,1
W0000031-1,2019-03-02 14:00,290.89,1
W0000031-1,2019-03-02 15:00,290.89,1
W0000031-1,2019-03-02 16:00,290.89,1
W0000031-1,2019-03-02 17:00,290.89,1
W0000031-1,2019-03-02 18:00,290.89,1
W0000031-1,2019-03-02 19:00,290.89,1
W0000031-1,2019-03-10 20:00,290.89,1
W0000031-1,2019-06-19 17:00,290.89,1
W0000031-1,2019-06-19 23:00,290.89,1
W0000031-1,2019-06-20 1:00,290.89,1
W0000031-1,2019-06-20 2:00,290.89,1
W0000031-1,2019-06-20 3:00,290.89,1
W0000031-1,2019-06-20 4:00,290.89,1
W0000031-1,2019-06-20 8:00,290.89,1
W0000031-1,2019-06-20 10:00,290.89,1
W0000031-1,2019-06-20 11:00,290.89,1
W0000031-1,2019-06-20 12:00,290.89,1
W0000031-1,2019-06-20 13:00,290.89,1
W0000031-1,2019-06-20 14:00,290.89,1
W0000031-1,2019-06-20 15:00,290.89,1
W0000031-1,2019-06-20 16:00,290.89,1
W0000031-1,2019-06-20 17:00,290.89,1
W0000031-1,2019-06-22 8:00,290.89,1
W0000031-1,2019-06-22 9:00,290.89,1
W0000031-1,2019-06-22 12:00,290.89,1
W0000031-1,2019-06-22 13:00,290.89,1
W0000031-1,2019-06-22 14:00,290.89,1
W0000031-1,2019-06-22 15:00,290.89,1
W0000031-1,2019-06-22 16:00,290.89,1
W0000031-1,2019-06-22 17:00,290.89,1
W0000031-1,2019-06-22 18:00,290.89,1
W0000031-1,2019-06-22 19:00,290.89,1
W0000031-1,2019-06-22 20:00,290.89,1
W0000031-1,2019-06-22 21:00,290.89,1
W0000031-1,2019-06-23 0:00,290.89,1
W0000031-1,2019-06-23 1:00,290.89,1
W0000031-1,2019-06-23 3:00,290.89,1
W0000031-1,2019-06-23 5:00,290.89,1
W0000031-1,2001-06-06 5:15,290.9,1
W0000031-1,2001-06-06 7:15,290.9,1
W0000031-1,2001-06-06 8:15,290.9,1
W0000031-1,2001-06-06 10:15,290.9,1
W0000031-1,2001-06-06 11:15,290.9,1
W0000031-1,2001-06-06 12:15,290.9,1
W0000031-1,2001-06-06 13:15,290.9,1
W0000031-1,2001-06-06 14:15,290.9,1
W0000031-1,2001-06-06 18:15,290.9,1
W0000031-1,2001-06-06 19:15,290.9,1
W0000031-1,2001-06-06 20:15,290.9,1
W0000031-1,2001-06-06 21:15,290.9,1
W0000031-1,2001-06-06 22:15,290.9,1
W0000031-1,2001-06-06 23:15,290.9,1
W0000031-1,2001-06-07 0:15,290.9,1
W0000031-1,2001-06-07 1:15,290.9,1
W0000031-1,2001-06-07 2:15,290.9,1
W0000031-1,2001-06-07 3:15,290.9,1
W0000031-1,2001-06-07 4:15,290.9,1
W0000031-1,2001-06-07 6:15,290.9,1
W0000031-1,2001-12-02 1:15,290.9,1
W0000031-1,2001-12-02 3:15,290.9,1
W0000031-1,2001-12-02 4:15,290.9,1
W0000031-1,2001-12-02 6:15,290.9,1
W0000031-1,2001-12-02 7:15,290.9,1
W0000031-1,2001-12-02 11:15,290.9,1
W0000031-1,2001-12-02 13:15,290.9,1
W0000031-1,2001-12-02 14:15,290.9,1
W0000031-1,2001-12-02 15:15,290.9,1
W0000031-1,2001-12-02 16:15,290.9,1
W0000031-1,2001-12-02 17:15,290.9,1
W0000031-1,2001-12-02 18:15,290.9,1
W0000031-1,2001-12-02 19:15,290.9,1
W0000031-1,2001-12-02 21:15,290.9,1
W0000031-1,2001-12-02 22:15,290.9,1
W0000031-1,2001-12-03 5:15,290.9,1
W0000031-1,2001-12-03 7:15,290.9,1
W0000031-1,2001-12-03 8:15,290.9,1
W0000031-1,2001-12-03 9:15,290.9,1
W0000031-1,2001-12-03 10:15,290.9,1
W0000031-1,2001-12-03 11:15,290.9,1
W0000031-1,2001-12-03 13:15,290.9,1
W0000031-1,2001-12-03 14:15,290.9,1
W0000031-1,2001-12-03 15:15,290.9,1
W0000031-1,2001-12-03 18:15,290.9,1
W0000031-1,2001-12-03 20:15,290.9,1
W0000031-1,2001-12-03 22:15,290.9,1
W0000031-1,2001-12-03 23:15,290.9,1
W0000031-1,2001-12-04 2:15,290.9,1
W0000031-1,2001-12-04 5:15,290.9,1
W0000031-1,2001-12-04 6:15,290.9,1
W0000031-1,2001-12-04 7:15,290.9,1
W0000031-1,2001-12-04 9:15,290.9,1
W0000031-1,2001-12-04 13:15,290.9,1
